"","year","variable","value"
"1",1985.37693063119,"lat_36_00000",0.0751183440914822
"2",1985.37693063119,"lat_36_00450",0.0751183440914822
"3",1985.37693063119,"lat_36_00900",0.0751183440914822
"4",1985.37693063119,"lat_36_01350",0.0751183440914822
"5",1985.37693063119,"lat_36_01800",0.0751183440914822
"6",1985.37693063119,"lat_36_02250",0.0751183440914822
"7",1985.37693063119,"lat_36_02700",0.0751183440914822
"8",1985.37693063119,"lat_36_03150",0.0751183440914822
"9",1985.37693063119,"lat_36_03600",0.0751183440914822
"10",1985.37693063119,"lat_36_04050",0.0751183440914822
"11",1985.37693063119,"lat_36_04500",0.0751183440914822
"12",1985.37693063119,"lat_36_05849",0.0751183440914822
"13",1985.37693063119,"lat_36_06299",0.0751183440914822
"14",1985.37693063119,"lat_36_06749",0.0751183440914822
"15",1985.37693063119,"lat_36_07199",0.0751183440914822
"16",1985.37693063119,"lat_36_07649",0.0751183440914822
"17",1985.37693063119,"lat_36_08099",0.0751183440914822
"18",1985.37693063119,"lat_36_08549",0.0751183440914822
"19",1985.37693063119,"lat_36_08999",0.0751183440914822
"20",1985.37693063119,"lat_36_09449",0.0751183440914822
"21",1985.37693063119,"lat_36_09899",0.0751183440914822
"22",1985.37693063119,"lat_36_10349",0.0751183440914822
"23",1985.37693063119,"lat_36_10799",0.0751183440914822
"24",1985.37693063119,"lat_36_11249",0.0751183440914822
"25",1985.37693063119,"lat_36_11698",0.0751183440914822
"26",1985.37693063119,"lat_36_12148",0.0751183440914822
"27",1985.37693063119,"lat_36_12598",0.0751183440914822
"28",1985.37693063119,"lat_36_13048",0.0751183440914822
"29",1985.37693063119,"lat_36_13498",0.0751183440914822
"30",1985.37693063119,"lat_36_13948",0.0751183440914822
"31",1985.37693063119,"lat_36_14398",0.0751183440914822
"32",1985.37693063119,"lat_36_14848",0.0751183440914822
"33",1985.37693063119,"lat_36_15298",0.0751183440914822
"34",1985.37693063119,"lat_36_15748",0.0751183440914822
"35",1985.37693063119,"lat_36_16198",0.0751183440914822
"36",1985.37693063119,"lat_36_16648",0.0751183440914822
"37",1985.37693063119,"lat_36_17098",0.0751183440914822
"38",1985.37693063119,"lat_36_17547",0.248916586230368
"39",1985.37693063119,"lat_36_17997",0.248916586230368
"40",1985.37693063119,"lat_36_18447",0.248916586230368
"41",1985.37693063119,"lat_36_19347",0.248916586230368
"42",1985.37693063119,"lat_36_19797",0.248916586230368
"43",1985.37693063119,"lat_36_20247",0.248916586230368
"44",1985.37693063119,"lat_36_20697",0.248916586230368
"45",1985.37693063119,"lat_36_21147",0.248916586230368
"46",1985.37693063119,"lat_36_21597",0.248916586230368
"47",1985.37693063119,"lat_36_22047",0.248916586230368
"48",1985.37693063119,"lat_36_22496",-0.552382412140438
"49",1985.6270260824,"lat_36_00000",0.63975055600559
"50",1985.6270260824,"lat_36_00450",0.63975055600559
"51",1985.6270260824,"lat_36_00900",0.63975055600559
"52",1985.6270260824,"lat_36_01350",0.63975055600559
"53",1985.6270260824,"lat_36_01800",0.63975055600559
"54",1985.6270260824,"lat_36_02250",0.63975055600559
"55",1985.6270260824,"lat_36_02700",0.63975055600559
"56",1985.6270260824,"lat_36_03150",0.63975055600559
"57",1985.6270260824,"lat_36_03600",0.63975055600559
"58",1985.6270260824,"lat_36_04050",0.63975055600559
"59",1985.6270260824,"lat_36_04500",0.63975055600559
"60",1985.6270260824,"lat_36_05849",0.63975055600559
"61",1985.6270260824,"lat_36_06299",0.63975055600559
"62",1985.6270260824,"lat_36_06749",0.63975055600559
"63",1985.6270260824,"lat_36_07199",0.63975055600559
"64",1985.6270260824,"lat_36_07649",0.63975055600559
"65",1985.6270260824,"lat_36_08099",0.63975055600559
"66",1985.6270260824,"lat_36_08549",0.63975055600559
"67",1985.6270260824,"lat_36_08999",0.63975055600559
"68",1985.6270260824,"lat_36_09449",0.63975055600559
"69",1985.6270260824,"lat_36_09899",0.63975055600559
"70",1985.6270260824,"lat_36_10349",0.63975055600559
"71",1985.6270260824,"lat_36_10799",0.63975055600559
"72",1985.6270260824,"lat_36_11249",0.63975055600559
"73",1985.6270260824,"lat_36_11698",0.63975055600559
"74",1985.6270260824,"lat_36_12148",0.63975055600559
"75",1985.6270260824,"lat_36_12598",0.63975055600559
"76",1985.6270260824,"lat_36_13048",0.63975055600559
"77",1985.6270260824,"lat_36_13498",0.63975055600559
"78",1985.6270260824,"lat_36_13948",0.63975055600559
"79",1985.6270260824,"lat_36_14398",0.63975055600559
"80",1985.6270260824,"lat_36_14848",0.63975055600559
"81",1985.6270260824,"lat_36_15298",0.63975055600559
"82",1985.6270260824,"lat_36_15748",0.63975055600559
"83",1985.6270260824,"lat_36_16198",0.63975055600559
"84",1985.6270260824,"lat_36_16648",0.63975055600559
"85",1985.6270260824,"lat_36_17098",0.63975055600559
"86",1985.6270260824,"lat_36_17547",0.705643679575671
"87",1985.6270260824,"lat_36_17997",0.705643679575671
"88",1985.6270260824,"lat_36_18447",0.705643679575671
"89",1985.6270260824,"lat_36_19347",0.705643679575671
"90",1985.6270260824,"lat_36_19797",0.705643679575671
"91",1985.6270260824,"lat_36_20247",0.705643679575671
"92",1985.6270260824,"lat_36_20697",0.705643679575671
"93",1985.6270260824,"lat_36_21147",0.705643679575671
"94",1985.6270260824,"lat_36_21597",0.705643679575671
"95",1985.6270260824,"lat_36_22047",0.705643679575671
"96",1985.6270260824,"lat_36_22496",-0.473235971248812
"97",1985.87706454781,"lat_36_00000",-0.994666406111702
"98",1985.87706454781,"lat_36_00450",-0.994666406111702
"99",1985.87706454781,"lat_36_00900",-0.994666406111702
"100",1985.87706454781,"lat_36_01350",-0.994666406111702
"101",1985.87706454781,"lat_36_01800",-0.994666406111702
"102",1985.87706454781,"lat_36_02250",-0.994666406111702
"103",1985.87706454781,"lat_36_02700",-0.994666406111702
"104",1985.87706454781,"lat_36_03150",-0.994666406111702
"105",1985.87706454781,"lat_36_03600",-0.994666406111702
"106",1985.87706454781,"lat_36_04050",-0.994666406111702
"107",1985.87706454781,"lat_36_04500",-0.994666406111702
"108",1985.87706454781,"lat_36_05849",-0.994666406111702
"109",1985.87706454781,"lat_36_06299",-0.994666406111702
"110",1985.87706454781,"lat_36_06749",-0.994666406111702
"111",1985.87706454781,"lat_36_07199",-0.994666406111702
"112",1985.87706454781,"lat_36_07649",-0.994666406111702
"113",1985.87706454781,"lat_36_08099",-0.994666406111702
"114",1985.87706454781,"lat_36_08549",-0.994666406111702
"115",1985.87706454781,"lat_36_08999",-0.994666406111702
"116",1985.87706454781,"lat_36_09449",-0.994666406111702
"117",1985.87706454781,"lat_36_09899",-0.994666406111702
"118",1985.87706454781,"lat_36_10349",-0.994666406111702
"119",1985.87706454781,"lat_36_10799",-0.994666406111702
"120",1985.87706454781,"lat_36_11249",-0.994666406111702
"121",1985.87706454781,"lat_36_11698",-0.994666406111702
"122",1985.87706454781,"lat_36_12148",-0.994666406111702
"123",1985.87706454781,"lat_36_12598",-0.994666406111702
"124",1985.87706454781,"lat_36_13048",-0.994666406111702
"125",1985.87706454781,"lat_36_13498",-0.994666406111702
"126",1985.87706454781,"lat_36_13948",-0.994666406111702
"127",1985.87706454781,"lat_36_14398",-0.994666406111702
"128",1985.87706454781,"lat_36_14848",-0.994666406111702
"129",1985.87706454781,"lat_36_15298",-0.994666406111702
"130",1985.87706454781,"lat_36_15748",-0.994666406111702
"131",1985.87706454781,"lat_36_16198",-0.994666406111702
